id,title,labels,fold
12700343,ABCA1 redistributes membrane cholesterol independent of apolipoprotein interactions.,"ATP Binding Cassette Transporter 1	ATP-Binding Cassette Transporters	Animals	Apolipoprotein A-I	Apolipoproteins	Biological Transport	Cell Membrane	Cholesterol	Cricetinae	Culture Media, Conditioned	Humans	Immunoblotting	Lipid Metabolism	Lipoproteins, HDL	Mifepristone	Phospholipids	Protein Binding	Protein Structure, Tertiary	Time Factors	Transfection	Trypsin",10
1759247,Predictive value of family history in detecting hypercholesterolemia in predominantly Hispanic adolescents.,Adolescent	Evaluation Studies as Topic	Hispanic Americans	Humans	Hypercholesterolemia	Lipids	Lipoproteins	Mass Screening	Medical History Taking	Pedigree	Predictive Value of Tests	Sensitivity and Specificity	Texas,10
24152392,Decision making in stepped care: how do therapists decide whether to prolong treatment or not?,Adult	Anxiety	Attitude of Health Personnel	Clinical Decision-Making	Cross-Sectional Studies	Depression	Female	Humans	Likelihood Functions	Male	Middle Aged	Principal Component Analysis	Psychotherapy	Surveys and Questionnaires,10
16768740,Folk concepts of mental disorders among Chinese-Australian patients and their caregivers.,"Adaptation, Psychological	Australia	Caregivers	China	Cross-Cultural Comparison	Cross-Sectional Studies	Culture	Female	Health Knowledge, Attitudes, Practice	Humans	Male	Medicine, East Asian Traditional	Mental Disorders	Middle Aged	Terminology as Topic",10
8333442,Autoantibodies and pregnancy history in a healthy population.,Adult	Aged	Aging	Autoantibodies	Autoantigens	Female	Fertility	Histones	Humans	Immunoglobulin G	Immunoglobulin M	Male	Marriage	Middle Aged	Nucleotides	Phospholipids	Pregnancy	United States,10
12413913,Predictive value of benign percutaneous adrenal biopsies in oncology patients.,"Adenoma	Adrenal Gland Neoplasms	Adrenal Glands	Adult	Aged	Aged, 80 and over	Biopsy, Needle	Diagnosis, Differential	Female	Humans	Male	Middle Aged	Predictive Value of Tests	Radiography, Interventional	Retrospective Studies	Sensitivity and Specificity	Tomography, X-Ray Computed",10
19823783,[Simulation-based anaesthesia crisis resource management training. Results of a survey on learning success].,"Adult	Anesthesia	Anesthesiology	Clinical Competence	Communication	Curriculum	Data Collection	Education, Medical, Continuing	Emergency Medical Services	Female	Humans	Intraoperative Complications	Male	Medical Errors	Operating Rooms	Patient Care Team	Patient Simulation	Sex Factors",10
6606437,Posterior chamber intraocular lenses at the Wilmer Institute: a comparative analysis of complications and visual results.,"Aged	Cataract	Corneal Diseases	Edema	Endophthalmitis	Follow-Up Studies	Humans	Lenses, Intraocular	Macular Edema	Postoperative Complications	Retinal Detachment	Visual Acuity",10
11467770,Dual X-ray absorptiometry detects disease- and treatment-related alterations of bone density in prostate cancer patients.,"Absorptiometry, Photon	Adult	Aged	Bone Density	Bone Neoplasms	Breast Neoplasms	Female	Humans	Male	Middle Aged	Prostatic Neoplasms	Radionuclide Imaging",10
729347,Preventive intervention programs for disadvantaged children.,"Child Behavior Disorders	Child Development	Child Health Services	Child, Preschool	Community Mental Health Services	Humans	Infant	New York	Outcome and Process Assessment (Health Care)	Parent-Child Relations	Psychosocial Deprivation	Social Adjustment",10
9291363,The role of computed tomographic scanning in the management of facial trauma.,"Adolescent	Adult	Aged	Cost Savings	Facial Injuries	Female	Hospital Charges	Humans	Male	Middle Aged	Patient Selection	Physical Examination	Reproducibility of Results	Retrospective Studies	Tomography, X-Ray Computed	Wounds, Nonpenetrating",10
7086371,After-hours calls: a five-year longitudinal study in a family practice group.,Academic Medical Centers	Adult	Appointments and Schedules	Consumer Behavior	Family Practice	Group Practice	Hospitalization	Humans	Internship and Residency	Longitudinal Studies	Telephone	Time and Motion Studies	Washington	Wounds and Injuries,10
8874,[Urinary enzyme levels in healthy human subjects and in rats (author's transl)].,Animals	Circadian Rhythm	Humans	L-Lactate Dehydrogenase	Leucyl Aminopeptidase	Malate Dehydrogenase	Male	Muramidase	Rats	Species Specificity	gamma-Glutamyltransferase,10
6589928,Chlamydial infection in Papanicolaou-stained cervical smears.,Adolescent	Adult	Chlamydia Infections	Chlamydia trachomatis	Female	Humans	Mass Screening	Papanicolaou Test	Uterine Cervical Neoplasms	Vaginal Smears,10
10544750,[Pregnancy and the thyroid gland].,"Adult	Antithyroid Agents	Diagnosis, Differential	Female	Fetal Diseases	Goiter, Nodular	Graves Disease	Humans	Hyperthyroidism	Hypothyroidism	Infant, Low Birth Weight	Infant, Newborn	Infant, Premature	Iodine Radioisotopes	Pregnancy	Pregnancy Complications	Risk Factors	Thyroid Diseases	Thyroidectomy",10
8892730,Effect of alpha-thalassemia and beta-globin gene cluster haplotypes on the hematological and clinical features of sickle-cell anemia in Brazil.,"Adolescent	Adult	Anemia, Sickle Cell	Brazil	Child	Child, Preschool	Female	Fetal Hemoglobin	Globins	Haplotypes	Humans	Male	Middle Aged	Multigene Family	alpha-Thalassemia",10
19548971,Serum thyroxine concentrations in clinically healthy pet guinea pigs (Cavia porcellus).,Animals	Female	Guinea Pigs	Male	Reference Values	Thyroxine,10
25952095,Primary cutaneous natural killer/T-cell lymphoma of the nasal type: a report of 4 cases in North American patients.,"Adult	Aged	Diagnosis, Differential	Female	Herpesvirus 4, Human	Humans	Immunophenotyping	In Situ Hybridization	Lymphoma, Extranodal NK-T-Cell	Lymphoma, T-Cell	Lymphoma, T-Cell, Cutaneous	Male	Middle Aged	Nose Neoplasms	Panniculitis	Retrospective Studies	Skin Neoplasms	T-Lymphocytes",10
6785435,Penicillamine in rheumatic diseases: a prospective study of tolerance and efficacy.,"Arthritis, Rheumatoid	Drug Tolerance	Gold Sodium Thiomalate	Humans	Penicillamine	Prospective Studies	Remission, Spontaneous",10
23414048,Aggregate geometry in amyloid fibril nucleation.,"Amyloid	Hydrophobic and Hydrophilic Interactions	Kinetics	Models, Chemical	Monte Carlo Method	Structure-Activity Relationship	Thermodynamics",10
25897338,Circulating MiR-16-5p and MiR-19b-3p as Two Novel Potential Biomarkers to Indicate Progression of Gastric Cancer.,"Adult	Aged	Biomarkers, Tumor	Case-Control Studies	Female	Humans	Male	MicroRNAs	Middle Aged	Stomach Neoplasms",8
23286506,Modulation of glycan detection on specific glycoproteins by lectin multimerization.,Glycoproteins	Humans	Lectins	Pancreatic Neoplasms	Protein Binding	Protein Multimerization	Wheat Germ Agglutinins,10
16172358,The role of the anterolateral thigh flap for pharyngoesophageal reconstruction.,"Adult	Aged	Aged, 80 and over	Esophagoplasty	Female	Forearm	Humans	Male	Middle Aged	Pharynx	Postoperative Complications	Reconstructive Surgical Procedures	Retrospective Studies	Surgical Flaps	Thigh	Treatment Outcome",10
24985382,[Antimicrobial resistance profiles and genetic diversity of bovine staphylococcus aureus isolated in 5 provinces of China in 2013].,"Animals	Anti-Bacterial Agents	Cattle	China	Drug Resistance, Bacterial	Electrophoresis, Gel, Pulsed-Field	Female	Genetic Variation	Genotype	Humans	Lactation	Mastitis, Bovine	Microbial Sensitivity Tests	Milk	Staphylococcal Infections	Staphylococcus aureus",10
25847734,Improving multivariable prostate cancer risk assessment using the Prostate Health Index.,"Area Under Curve	Biopsy, Needle	Early Detection of Cancer	Humans	Male	Middle Aged	Neoplasm Grading	Predictive Value of Tests	Prostate-Specific Antigen	Prostatic Neoplasms	Risk Assessment",10
6863170,Influence of body composition on energy requirements of beef cows during winter.,Adipose Tissue	Animals	Body Composition	Body Weight	Cattle	Cold Temperature	Energy Metabolism	Female	Seasons,10
17048005,Clonorchis sinensis: molecular cloning and functional expression of a novel cytosolic glutathione transferase.,"Amino Acid Sequence	Animals	Base Sequence	Cloning, Molecular	Clonorchis sinensis	Cytosol	DNA, Complementary	Gene Expression Regulation	Glutathione Transferase	Molecular Sequence Data",10
19937745,Synaptic membrane proteins form stable microdomains in early endosomes.,Animals	Brain Chemistry	Cell Membrane	Endosomes	Membrane Microdomains	Membrane Proteins	Microscopy	Rats	SNARE Proteins	Synaptic Membranes	Synaptophysin,10
2322442,"[A study of the ""outward potassium channel"" (OPC) in the frog oocyte. I. A study of the ""cell-attached"" configuration].","Animals	Cells, Cultured	Oocytes	Potassium Channels	Ranidae",10
7485128,L-carnitine effects on anemia in hemodialyzed patients treated with erythropoietin.,Adult	Aged	Anemia	Carnitine	Erythropoietin	Female	Hematocrit	Humans	Iron	Male	Middle Aged	Osmotic Fragility	Renal Dialysis,10
20079098,[New surgical method for contact granuloma of larynx].,Adult	Arytenoid Cartilage	Female	Granuloma	Humans	Laryngeal Diseases	Laryngoscopy	Male	Middle Aged,10
9466283,Bronchoalveolar lavage cell composition in allogeneic bone marrow transplant patients without symptomatic lung complications.,"Adolescent	Adult	Bone Marrow Transplantation	Bronchoalveolar Lavage Fluid	Child	Cytomegalovirus Infections	Female	Graft vs Host Disease	Humans	Immunosuppression	Inflammation	Leukocyte Count	Macrophages, Alveolar	Male	Middle Aged	Neutrophils	Pneumonia, Viral	Pulmonary Alveoli	Time Factors	Transplantation Conditioning	Transplantation, Homologous	Whole-Body Irradiation",10
7773520,"An analysis of case management--the efficient utility of human resources, but to what end?","Efficiency, Organizational	Health Care Reform	Humans	Managed Care Programs	Nursing Services	Organizational Innovation	Personnel Management	United Kingdom",10
9007178,Does lipid infusion affect bile composition in humans?,"Bile	Case-Control Studies	Cholelithiasis	Cholesterol	Fat Emulsions, Intravenous	Fatty Acids	Female	Humans	Lipoproteins	Male	Middle Aged	Prospective Studies",10
9010497,The susceptibility to cytotoxic T lymphocyte mediated lysis of chemically induced sarcomas from immunodeficient and normal mice.,"Animals	Cytotoxicity, Immunologic	Female	H-2 Antigens	Histocompatibility Antigen H-2D	Immunologic Surveillance	Interferon-gamma	Killer Cells, Natural	Lymphocytic choriomeningitis virus	Methylcholanthrene	Mice	Mice, Inbred BALB C	Mice, Nude	Mice, SCID	Sarcoma, Experimental	T-Lymphocytes, Cytotoxic",10
22982847,Community-responsive research priorities: health research infrastructure.,Capacity Building	Community Networks	Community-Based Participatory Research	Community-Institutional Relations	Health Priorities	Health Services Research	Humans	Translational Medical Research,10
2574758,[An electromyographic study of detrusor sphincter dyssynergia in neurogenic vesical dysfunction. Part 2. Changes after radical transurethral resection of prostate and response to alpha-adrenergic stimulation].,"Adrenergic alpha-Agonists	Aged	Electromyography	Humans	Male	Middle Aged	Muscle, Smooth	Postoperative Period	Prostatectomy	Urethra	Urinary Bladder	Urinary Bladder, Neurogenic",10
12238677,Nasal septal abscess: an unusual complication of acute spheno-ethmoiditis.,"Abscess	Acute Disease	Child	Ethmoid Sinusitis	Humans	Male	Nasal Septum	Nose Diseases	Sphenoid Sinusitis	Tomography, X-Ray Computed",10
137265,Bidirectional amplification of macrophage-lymphocyte interactions: enhanced lymphocyte activation factor production by activated adherent mouse peritoneal cells.,"Animals	Ascitic Fluid	BCG Vaccine	Cell Adhesion	Chemotaxis	Cytotoxicity Tests, Immunologic	Immunity, Cellular	Lectins	Lipopolysaccharides	Lymphocyte Activation	Lymphocytes	Macrophages	Mice	Mice, Inbred C3H	Mice, Nude	Mycobacterium bovis	Polysaccharides, Bacterial	Pyrans	Specific Pathogen-Free Organisms	Thioglycolates	Tuberculin",10
18199751,A mechanism for antibody-mediated outside-in activation of LFA-1.,"Antibodies, Monoclonal	Cell Line	Humans	Immunoglobulin G	Intercellular Adhesion Molecule-1	Kinetics	Lymphocyte Function-Associated Antigen-1	Models, Biological	Models, Molecular	Molecular Conformation	Protein Binding	Protein Conformation	Protein Structure, Tertiary	Surface Plasmon Resonance	Thermodynamics",10
16190573,[Complications in a patient with liver cirrhosis and HCV coinfection during treatment with peginterferon and ribavirin].,"Adolescent	Antiviral Agents	Biliary Atresia	Child	Female	Hepatitis C, Chronic	Humans	Hypertension, Portal	Interferon-alpha	Liver Cirrhosis	Liver Failure	Liver Transplantation	Polyethylene Glycols	Portasystemic Shunt, Transjugular Intrahepatic	Recombinant Proteins	Ribavirin	Treatment Outcome",10
12383457,The changing nature of murder in Russia.,Adolescent	Adult	Alcoholism	Cause of Death	Crime	Criminal Law	Data Collection	Geography	Homicide	Humans	Male	Middle Aged	Mortality	Public Health	Russia	Violence,10
18215795,Change in visual acuity status of patients served by a humanitarian vision clinic in Mexico.,"Adolescent	Adult	Aged	Aged, 80 and over	Blindness	Child	Female	Hospitals, Special	Humans	Male	Mexico	Middle Aged	Prevalence	Refractive Errors	Treatment Outcome	Visual Acuity",10
2289462,Direct immunoblotting from histological sections of brain onto nitrocellulose: evaluation with the protein neurophysin.,"Animals	Blotting, Western	Brain Chemistry	Humans	Hypothalamus	Male	Micropore Filters	Neurophysins	Rats	Rats, Inbred Strains",10
7919400,Education and training of aged-care providers.,"Aged	Caregivers	Curriculum	Geriatric Nursing	Geriatrics	Humans	Models, Educational	Patient Care Team",10
18778939,Triazole oxytocin antagonists: identification of aryl ether replacements for a biaryl substituent.,"Administration, Oral	Animals	Molecular Structure	Oxytocin	Rats	Structure-Activity Relationship	Triazoles",10
12544942,Horner's syndrome caused by a thoracic dumbbell-shaped schwannoma: sympathetic chain reconstruction after a one-stage removal of the tumor.,"Female	Horner Syndrome	Humans	Intercostal Nerves	Magnetic Resonance Imaging	Mediastinal Neoplasms	Middle Aged	Neurilemmoma	Sympathetic Nervous System	Tomography, X-Ray Computed	Treatment Outcome",10
26086747,Chromium oxide nanoparticle-induced genotoxicity and p53-dependent apoptosis in human lung alveolar cells.,"Apoptosis	Cell Line, Tumor	Chromium Compounds	Comet Assay	Cytokinesis	DNA Damage	Genes, p53	Humans	Membrane Potential, Mitochondrial	Metal Nanoparticles	Micronucleus Tests	Mutagens	Oxidative Stress	Pulmonary Alveoli	Reactive Oxygen Species	bcl-2-Associated X Protein",10
17541553,Association of cell-free plasma DNA with hospital mortality and organ dysfunction in intensive care unit patients.,APACHE	Age Factors	Aged	Critical Illness	DNA	Female	Finland	Hospital Mortality	Humans	Infection	Intensive Care Units	Logistic Models	Male	Middle Aged	Multiple Organ Failure	Polymerase Chain Reaction	Prospective Studies	Severity of Illness Index	Sex Factors,10
12920801,[The phenotypic transformation of renal tubular epithelial cells affected by pathological stimuli].,"Cells, Cultured	Collagen Type I	Epithelial Cells	Fibrosis	Humans	Immunohistochemistry	Kidney Tubules	Phenotype	RNA, Messenger	Transforming Growth Factor beta	Transforming Growth Factor beta1",10
646718,Branching microvilli in the nasal respiratory epithelium.,Cell Membrane	Epithelium	Humans	Microvilli	Nasal Polyps,10
23055514,Intra-axonal translation of RhoA promotes axon growth inhibition by CSPG.,"Animals	Axons	Cells, Cultured	Chondroitin Sulfate Proteoglycans	Female	Ganglia, Spinal	Growth Inhibitors	Male	Protein Biosynthesis	Rats	rhoA GTP-Binding Protein",10
22312165,Novel infantile-onset leukoencephalopathy with high lactate level and slow improvement.,"Age of Onset	Aspartic Acid	Brain	Child	Child, Preschool	Choline	Female	Humans	Lactic Acid	Leukoencephalopathies	Longitudinal Studies	Magnetic Resonance Imaging	Magnetic Resonance Spectroscopy	Male	Regression Analysis",10
9537447,Ethanol up-regulates fatty acid uptake and plasma membrane expression and export of mitochondrial aspartate aminotransferase in HepG2 cells.,"Aspartate Aminotransferases	Cell Membrane	Cell Survival	Ethanol	Fatty Acids	Humans	Liver	Mitochondria, Liver	Triglycerides	Tumor Cells, Cultured	Up-Regulation",10
